,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
21,7.536317634582519,0.23451867238790206,0.21859560012817383,0.014478766631816131,0,entropy,200,50,"{'ccp_alpha': 0, 'criterion': 'entropy', 'max_depth': 200, 'n_estimators': 50}",0.9336958795231123,0.9352018406191174,0.9369169629784564,0.9390504078644635,0.9340277777777778,0.9357785737525856,0.0019867738367187727,23
22,15.765781879425049,0.6438192917842568,0.42682652473449706,0.035267837794402984,0,entropy,200,100,"{'ccp_alpha': 0, 'criterion': 'entropy', 'max_depth': 200, 'n_estimators': 100}",0.9342815310604476,0.9367078017151224,0.9359129889144531,0.9394268981384648,0.9346134538152611,0.9361885347287497,0.0018412009204455805,15
23,34.157589530944826,4.450081587857491,1.2855294227600098,0.7656922990999314,0,entropy,200,200,"{'ccp_alpha': 0, 'criterion': 'entropy', 'max_depth': 200, 'n_estimators': 200}",0.9348671825977829,0.9369169629784564,0.9367496339677892,0.9400125496758001,0.9353246318607764,0.936774192216121,0.001802545785438956,3
24,8.041472625732421,0.43328251936885603,0.2394421100616455,0.022652385030594285,0,log_loss,,50,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': None, 'n_estimators': 50}",0.9336122150177787,0.9354110018824514,0.9361221501777871,0.9391759046224639,0.9340696117804551,0.9356781766961871,0.0019676521148054306,27
25,14.848103523254395,1.1701337648066779,0.40778441429138185,0.03671700241798441,0,log_loss,,100,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': None, 'n_estimators': 100}",0.9334030537544447,0.937418950010458,0.9371261242417904,0.9402217109391341,0.9355756358768407,0.9367490949645335,0.002246014985507104,4
26,25.289975452423096,0.7907566638596013,0.7698855876922608,0.023184911102040996,0,log_loss,,200,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': None, 'n_estimators': 200}",0.9351181761137837,0.9369169629784564,0.9360384856724535,0.9410165237398034,0.9359521419009371,0.9370084580810868,0.0020834000067320615,1
27,6.175725269317627,0.1570462465352257,0.18733067512512208,0.022683868620350288,0,log_loss,50,50,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 50, 'n_estimators': 50}",0.932901066722443,0.9356619953984522,0.9355783308931186,0.939803388412466,0.9343624497991968,0.9356614462451354,0.0023008555042280422,28
28,12.630461120605469,0.766138887753097,0.3601287841796875,0.028122233942244095,0,log_loss,50,100,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 50, 'n_estimators': 100}",0.9339887052917799,0.9370842919891236,0.9353691696297846,0.939594227149132,0.9346971218206158,0.9361467031760873,0.0020063545906683815,16
29,25.198448133468627,1.14377650411602,0.7171277523040771,0.020554751695358985,0,log_loss,50,200,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 50, 'n_estimators': 200}",0.9337377117757791,0.9377536080317925,0.9359129889144531,0.9406400334658022,0.9351572958500669,0.9366403276075788,0.0023828816038806676,7
30,6.121384239196777,0.06200432745814886,0.18515172004699706,0.016794618658599676,0,log_loss,100,50,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 100, 'n_estimators': 50}",0.932691905459109,0.9354528341351181,0.9360803179251203,0.9387994143484627,0.9333584337349398,0.9352765811205499,0.0021655137771725234,35
31,12.632434129714966,0.47600348245312635,0.41236014366149903,0.042865496686217044,0,log_loss,100,100,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 100, 'n_estimators': 100}",0.9330683957331102,0.9364568081991215,0.937418950010458,0.9396778916544656,0.9353246318607764,0.9363893354915863,0.002192783389258142,12
32,24.88847827911377,0.8153331674836871,0.6906181335449219,0.028397272360309322,0,log_loss,100,200,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 100, 'n_estimators': 200}",0.9339887052917799,0.93700062748379,0.9367496339677892,0.9399707174231332,0.9348644578313253,0.9365148283995636,0.0020658811348439046,11
33,6.365781831741333,0.10961925072131547,0.18215475082397461,0.01947282761601859,0,log_loss,200,50,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 200, 'n_estimators': 50}",0.9332775569964442,0.9363731436937879,0.9359129889144531,0.9397615561597992,0.9341532797858099,0.9358957051100589,0.0022389192136079376,22
34,13.927730607986451,0.8796487033243555,0.4141378879547119,0.04224414390161711,0,log_loss,200,100,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 200, 'n_estimators': 100}",0.9343651955657812,0.9379209370424597,0.9359548211671198,0.9391759046224639,0.9352409638554217,0.9365315644506491,0.0017671631503610168,9
35,26.183604574203493,0.8801320800238625,0.742559814453125,0.04435633950046718,0,log_loss,200,200,"{'ccp_alpha': 0, 'criterion': 'log_loss', 'max_depth': 200, 'n_estimators': 200}",0.9342396988077808,0.9371679564944573,0.9367496339677892,0.939594227149132,0.9359103078982597,0.9367323648634838,0.0017475385977013828,5
36,11.34681453704834,1.1232328813428774,0.09370899200439453,0.014210755297253241,0.0001,gini,,50,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': None, 'n_estimators': 50}",0.9142020497803807,0.9158335076343861,0.9142857142857143,0.9150805270863837,0.9126924364123159,0.9144188470398362,0.001047311235355933,72
37,22.19905138015747,1.4312346465921622,0.174552059173584,0.014105898218949059,0.0001,gini,,100,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': None, 'n_estimators': 100}",0.9145785400543819,0.9140765530223802,0.9149131980757164,0.9160008366450534,0.9154953145917001,0.9150128884778465,0.0006758842135782756,70
38,43.95870757102966,3.575729200241431,0.31696290969848634,0.01568790498427568,0.0001,gini,,200,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': None, 'n_estimators': 200}",0.9143693787910478,0.9167956494457227,0.9145785400543819,0.9158335076343861,0.9143239625167336,0.9151802076884545,0.0009786783054033022,65
39,10.778216886520386,0.7361198241561548,0.08760733604431152,0.0038879181504882392,0.0001,gini,50,50,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 50}",0.9150386948337168,0.9149550303283832,0.9141183852750471,0.9169211462037231,0.9144076305220884,0.9150881774325917,0.0009781198414431818,68
40,21.86344289779663,1.310506835722433,0.17642087936401368,0.011485508040070017,0.0001,gini,50,100,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 100}",0.9151641915917172,0.9156243463710521,0.9143275465383811,0.9161681656557206,0.9143239625167336,0.915121642534721,0.0007234105438268448,66
41,45.13073787689209,4.902277770623173,0.3689272403717041,0.03650464707440586,0.0001,gini,50,200,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 200}",0.9149550303283832,0.9154570173603849,0.9144530432963816,0.9160008366450534,0.914365796519411,0.9150463448299228,0.0006169599019809522,69
42,10.983428859710694,0.8612147381307222,0.08934168815612793,0.008431638226382576,0.0001,gini,100,50,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 100, 'n_estimators': 50}",0.9145367078017151,0.9165446559297218,0.9155406818657185,0.9155825141183853,0.9145749665327979,0.9153559052496677,0.0007455966597011982,61
43,23.02850213050842,3.184973701669199,0.16656055450439453,0.013130126293865594,0.0001,gini,100,100,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 100, 'n_estimators': 100}",0.9146622045597156,0.9155825141183853,0.9149131980757164,0.9163354946663878,0.9149933065595717,0.9152973435959554,0.0006004144847471868,62
44,49.58188099861145,5.0836358187026045,0.4119543552398682,0.08893074370732393,0.0001,gini,100,200,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 100, 'n_estimators': 200}",0.9142857142857143,0.9161263334030537,0.91499686258105,0.9164191591717213,0.9141566265060241,0.9151969391895127,0.0009284618724597393,64
45,12.026874589920045,0.8955066537447374,0.10653562545776367,0.03143683722981487,0.0001,gini,200,50,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 200, 'n_estimators': 50}",0.9142857142857143,0.9164609914243882,0.9137418950010459,0.9145367078017151,0.9135709504685409,0.9145192517962808,0.001032352290608322,71
46,23.904467868804932,1.9341194283697947,0.19449243545532227,0.04216456870585218,0.0001,gini,200,100,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 200, 'n_estimators': 100}",0.9136163982430454,0.9156661786237189,0.9149131980757164,0.9166701526877222,0.9152024765729585,0.9152136808406321,0.0009967739572484212,63
47,42.828148651123044,2.844263776073259,0.31066346168518066,0.008874389642401935,0.0001,gini,200,200,"{'ccp_alpha': 0.0001, 'criterion': 'gini', 'max_depth': 200, 'n_estimators': 200}",0.9144112110437147,0.9163354946663878,0.91499686258105,0.915206023844384,0.9145749665327979,0.9151049117336669,0.0006779815920484849,67
48,10.6525399684906,0.7441465472719022,0.1291356086730957,0.014959585773236106,0.0001,entropy,,50,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 50}",0.9233214808617444,0.9249947709684166,0.9244091194310814,0.9265007320644216,0.9228580990629184,0.9244168404777164,0.0012888874968973768,37
49,23.91495394706726,3.691719087141283,0.2559217929840088,0.020192830694677113,0.0001,entropy,,100,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 100}",0.9224848358084082,0.9250366032210835,0.9237398033884124,0.9268353900857561,0.9224815930388219,0.9241156451084965,0.0016562668097070906,48
50,45.67116665840149,3.200387962651156,0.5514241218566894,0.08438533375044069,0.0001,entropy,,200,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 200}",0.9228613260824096,0.9246601129470822,0.9240326291570801,0.9267935578330894,0.9230254350736279,0.9242746122186579,0.001421975728678013,43
51,11.410100412368774,0.867069597466716,0.13640494346618653,0.02365230714444939,0.0001,entropy,50,50,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 50}",0.9225266680610751,0.9246182806944154,0.9240326291570801,0.9260405772850868,0.9225652610441767,0.9239566832483668,0.0013241670970193936,53
52,22.631962251663207,2.1010122075215114,0.2754943370819092,0.03756291824377673,0.0001,entropy,50,100,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 100}",0.9227358293244091,0.9244091194310814,0.9242417904204141,0.9264588998117549,0.9218540829986613,0.923939944397264,0.0015784222183623119,54
53,44.831380128860474,2.8488405804679284,0.4968057632446289,0.036425770279180716,0.0001,entropy,50,200,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 50, 'n_estimators': 200}",0.9225685003137419,0.9254130934950847,0.9235306421250784,0.9269608868437565,0.9229836010709505,0.9242913447697223,0.001651776631547937,42
54,12.050992727279663,0.6360293540706575,0.17250218391418456,0.07080784746631871,0.0001,entropy,100,50,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 100, 'n_estimators': 50}",0.9223593390504079,0.923614306630412,0.9241581259150805,0.9265843965697553,0.9218122489959839,0.923705683432328,0.0016672000724079785,59
55,24.58309621810913,3.138747084327406,0.27573528289794924,0.03930186796522722,0.0001,entropy,100,100,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 100, 'n_estimators': 100}",0.922777661577076,0.9250366032210835,0.9241999581677474,0.9265007320644216,0.9226907630522089,0.9242411436165074,0.0014342699712078168,45
56,47.57928738594055,2.9280568109511425,0.521635627746582,0.049272476165684025,0.0001,entropy,100,200,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 100, 'n_estimators': 200}",0.92298682284041,0.9249947709684166,0.9242417904204141,0.9261660740430873,0.9229417670682731,0.9242662450681202,0.0012273435835298428,44
57,11.447773694992065,1.1296695069550027,0.13219771385192872,0.008638737282822499,0.0001,entropy,200,50,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 200, 'n_estimators': 50}",0.923614306630412,0.9248692742104162,0.924911106463083,0.9252875967370843,0.9218122489959839,0.9240989066073958,0.0012751281695030693,49
58,22.991869258880616,1.8473816962896825,0.25846118927001954,0.0227567894539134,0.0001,entropy,200,100,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 200, 'n_estimators': 100}",0.9228194938297427,0.9244091194310814,0.9233633131144112,0.9256222547584187,0.9230254350736279,0.9238479232414564,0.0010423237799902622,56
59,44.767649221420285,2.8016890386816593,0.4946422576904297,0.022939176838156522,0.0001,entropy,200,200,"{'ccp_alpha': 0.0001, 'criterion': 'entropy', 'max_depth': 200, 'n_estimators': 200}",0.922777661577076,0.9254130934950847,0.9241581259150805,0.9263752353064213,0.9232346050870147,0.9243917442761355,0.001339865851143077,38
60,11.354937410354614,0.6996311733492749,0.13211002349853515,0.01778007840141064,0.0001,log_loss,,50,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': None, 'n_estimators': 50}",0.9231123195984103,0.924492783936415,0.9237816356410793,0.9263752353064213,0.9223979250334672,0.9240319799031586,0.0013624807437048875,52
61,24.587397575378418,2.33725310613581,0.2950960636138916,0.02553025062997914,0.0001,log_loss,,100,"{'ccp_alpha': 0.0001, 'criterion': 'log_loss', 'max_depth': None, 'n_estimators': 100}",0.922777661577076,0.9247856097050826,0.9240744614097469,0.9266680610750889,0.9228580990629184,0.9242327785659825,0.001433066409977287,46
